order_id,order_date,customer_id,segment,region,country,category,product,quantity,unit_price,discount,sales,profit,ship_mode
ORD-107744,2024-05-16 22:29:54,CUST-1283,Consumer,Asia,Japan,Office Supplies,Paper (Ream),2,10.06,0.0,20.12,6.62,Same Day
ORD-105387,2024-12-22 03:10:00,CUST-1758,Consumer,North America,United States,Technology,Keyboard,3,339.0,0.0,1017.0,332.24,Same Day
ORD-100586,2022-08-28 15:19:24,CUST-2027,Corporate,North America,Mexico,Technology,Monitor,7,720.7,0.0,5044.9,1941.41,Express
ORD-100000,2024-08-14 08:52:31,CUST-2591,Consumer,Asia,India,Technology,Laptop,3,231.58,0.0,694.74,206.15,Express
ORD-106018,2022-07-18 01:04:16,CUST-2671,Corporate,Asia,Japan,Technology,Headphones,5,495.19,0.15,2104.56,412.17,Standard
ORD-103974,2022-05-17 09:21:09,CUST-2920,Corporate,North America,Canada,Office Supplies,Paper (Ream),2,17.11,0.0,34.22,11.39,Standard
ORD-105841,2022-04-25 00:36:55,CUST-1410,Corporate,North America,Canada,Technology,Smartphone,10,301.62,0.0,3016.2,985.73,Standard
ORD-104282,2024-06-10 07:53:41,CUST-2368,Consumer,Europe,France,Office Supplies,Pens (Pack),11,7.54,0.0,82.94,29.26,Standard
ORD-108369,2022-04-15 09:14:05,CUST-2890,Corporate,North America,Mexico,Technology,Monitor,2,454.1,0.15,771.97,129.74,Standard
ORD-104417,2023-09-24 08:35:43,CUST-2818,Consumer,North America,United States,Technology,Monitor,6,792.34,0.0,4754.04,1610.38,Express
ORD-106518,2024-12-29 13:33:04,CUST-1220,Consumer,North America,Mexico,Technology,Laptop,1,745.65,0.1,671.08,175.08,Same Day
ORD-102411,2024-01-22 09:38:07,CUST-1627,CONSUMER, Oceania ,Australia,Office Supplies,Pens (Pack),5,14.71,0.0,73.55,25.02,Express
ORD-109781,2022-12-22 01:00:27,CUST-2018,,Europe,Spain,Technology,Monitor,3,389.41,0.1,1051.41,,
ORD-100458,2024-07-03 06:56:47,CUST-1265,Consumer,Asia,India,Furniture,Sofa,9,466.12,0.15,3565.82,775.88,Economy
ORD-108749,2022-09-14 09:41:56,CUST-1956,Consumer,Europe,United Kingdom,Office Supplies,Pens (Pack),6,13.01,0.1,70.25,13.35,Economy
ORD-100678,2022-08-04 11:34:25,CUST-1345,Corporate,North America,United States,Office Supplies,Pens (Pack),1,13.02,0.0,13.02,4.55,Standard
ORD-100020,2023-09-03 16:10:37,CUST-2230,Corporate,Asia,Japan,Office Supplies,Pens (Pack),7,17.99,0.0,125.93,53.51,Same Day
ORD-104875,2022-08-08 09:12:10,CUST-2974,Home Office,Europe,United Kingdom,Office Supplies,Stapler,6,15.61,0.0,93.66,23.72,Economy
ORD-100241,2023-08-03 09:24:27,CUST-1228,Consumer,Asia,India,Office Supplies,Notebook,4,15.89,0.0,63.56,21.25,Standard
ORD-101720,2024-04-13 06:31:23,CUST-1069,,North America,Canada,Technology,Headphones,3,278.12,0.1,750.92,242.98,
ORD-101402,2024-04-18 01:14:34,CUST-1053,Home Office,Oceania,New Zealand,Office Supplies,Stapler,6,9.81,0.15,50.03,11.27,Standard
ORD-104683,2023-02-22 11:01:22,CUST-2687,Corporate,Asia,Singapore,Technology,Monitor,7,380.19,0.0,2661.33,1095.76,Standard
ORD-104606,2024-03-22 00:37:54,CUST-1108,Corporate,Asia,Japan,Office Supplies,Notebook,6,5.78,0.0,34.68,12.47,Express
ORD-103492,2023-05-26 05:38:57,CUST-1613,Consumer,Asia,Singapore,Technology,Smartphone,7,270.15,0.0,1891.05,529.94,Standard
ORD-107329,2022-02-27 03:05:39,CUST-2220,Consumer,Europe,Spain,Furniture,Sofa,4,310.28,0.0,1241.12,427.05,Express
ORD-102730,2024-03-16 18:40:13,CUST-1746,Consumer,North America,Mexico,Furniture,Lamp,8,249.45,0.1,1796.04,567.47,Standard
ORD-107342,2022-07-01 07:28:40,CUST-1229,Consumer,Asia,India,Technology,Keyboard,6,426.41,0.0,2558.46,729.34,Standard
ORD-103497,2024-09-11 02:00:36,CUST-1752,Corporate,Asia,India,Office Supplies,Notebook,3,12.29,0.0,36.87,13.57,Standard
ORD-107097,2024-08-01 01:21:16,CUST-2633,Corporate,North America,United States,Office Supplies,Paper (Ream),5,14.43,0.0,72.15,25.91,Same Day
ORD-109022,2022-04-18 15:47:21,CUST-2062,Corporate,Oceania,Australia,Furniture,Lamp,4,353.79,0.0,1415.16,535.33,Standard
ORD-104167,2022-08-05 06:08:24,CUST-2490,Consumer,Europe,France,Furniture,Office Chair,5,368.48,0.2,1473.92,160.42,Standard
ORD-106781,2022-11-17 22:29:49,CUST-1056,Home Office,North America,Mexico,Furniture,Lamp,7,177.61,0.0,1243.27,409.54,Standard
ORD-107613,2023-05-12 08:48:01,CUST-2743,Corporate,Europe,United Kingdom,Office Supplies,Notebook,10,11.39,0.1,102.51,24.93,Standard
ORD-100427,2024-11-19 11:00:52,CUST-1891,Consumer,Asia,Japan,Office Supplies,Pens (Pack),5,8.64,0.0,43.2,14.4,Standard
ORD-109902,2024-11-20 17:21:51,CUST-1830,Home Office,Asia,Japan,Technology,Smartphone,6,382.54,0.1,2065.72,493.79,Same Day
ORD-106557,2023-12-11 03:36:54,CUST-2467,Home Office,North America,United States,Technology,Keyboard,7,774.72,0.1,4880.74,1055.21,Standard
ORD-105192,2023-08-23 15:06:40,CUST-2191,Consumer,North America,Mexico,Office Supplies,Notebook,7,10.47,0.0,73.29,23.39,Standard
ORD-107216,2022-06-14 02:52:10,CUST-2568,Consumer,Europe,Spain,Office Supplies,Pens (Pack),11,9.61,0.0,105.71,33.7,Standard
ORD-106863,2022-05-24 08:05:56,CUST-1879,Corporate,North America,Canada,Technology,Headphones,11,1040.2,0.2,9153.76,432.72,Standard
ORD-104961,2023-09-22 00:24:01,CUST-2011,Consumer,North America,Mexico,Technology,Keyboard,7,441.92,0.0,3093.44,853.02,Standard
ORD-101415,2024-12-27 03:13:58,CUST-1114,Consumer,Asia,Japan,Office Supplies,Notebook,10,23.34,0.15,198.39,45.71,Standard
ORD-103451,2024-01-29 00:36:03,CUST-2753,Corporate,Europe,United Kingdom,Office Supplies,Pens (Pack),2,7.93,0.0,15.86,4.74,Standard
ORD-104102,2024-03-17 11:04:55,CUST-2889,Home Office,Europe,France,Office Supplies,Stapler,9,18.59,0.2,133.85,16.82,Standard
ORD-102480,2024-05-07 02:18:50,CUST-1200,Home Office,Europe,United Kingdom,Furniture,Bookcase,2,157.22,0.0,314.44,130.08,Standard
ORD-106778,2023-02-28 03:11:08,CUST-2932,CORPORATE, North America ,Canada,Office Supplies,Paper (Ream),6,15.28,0.1,82.51,21.07,Standard
ORD-102361,2022-03-19 14:41:19,CUST-2304,Consumer,North America,United States,Technology,Headphones,1,534.54,0.2,427.63,45.51,Standard
ORD-103704,2024-07-25 08:59:38,CUST-1480,, North America ,United States,Technology,Monitor,4,639.12,0.2,2045.18,387.07,Standard
ORD-104186,2023-02-08 16:19:02,CUST-1536,Home Office,North America,United States,Office Supplies,Paper (Ream),7,9.42,0.1,59.35,17.4,Standard
ORD-102133,2023-10-02 10:15:45,CUST-2270,Consumer,Oceania,New Zealand,Technology,Smartphone,2,531.71,0.0,1063.42,372.5,Express
ORD-109852,2024-05-13 07:32:43,CUST-1249,Consumer,North America,Canada,Technology,Laptop,11,331.26,0.3,2550.7,214.84,Same Day
ORD-108638,2022-02-03 22:03:09,CUST-2313,Consumer,Europe,France,Furniture,Desk,3,168.75,0.0,506.25,182.82,Standard
ORD-105275,2022-05-14 20:02:04,CUST-1912,Home Office,Asia,Singapore,Technology,Laptop,4,611.32,0.0,2445.28,849.14,Same Day
ORD-105887,2023-01-02 08:43:58,CUST-1800,Consumer,North America,Mexico,Technology,Smartphone,1,412.29,0.1,371.06,104.25,Economy
ORD-102845,2023-08-26 02:53:14,CUST-1085,Consumer,Europe,France,Furniture,Bookcase,4,384.22,0.0,1536.88,542.43,Standard
ORD-106773,2022-12-30 12:37:02,CUST-2156,Corporate,Oceania,Australia,Technology,Laptop,11,394.03,0.15,3684.18,1040.24,Express
ORD-107799,2022-07-07 09:44:43,CUST-2562,Consumer,North America,Canada,Furniture,Sofa,6,279.01,0.0,1674.06,608.62,Express
ORD-100498,2023-02-03 20:10:44,CUST-2438,Consumer,North America,Canada,Furniture,Sofa,2,179.88,0.0,359.76,123.9,Same Day
ORD-105432,2024-09-29 08:40:00,CUST-2411,Home Office,Europe,United Kingdom,Office Supplies,Pens (Pack),1,10.13,0.0,10.13,2.92,Express
ORD-105048,2023-03-27 20:40:16,CUST-1008,,North America,United States,Technology,Monitor,6,250.76,0.15,1278.88,200.76,
ORD-103911,2022-05-14 09:09:05,CUST-2107,Corporate,Europe,France,Technology,Monitor,5,433.37,0.15,1841.82,324.76,Standard
ORD-102880,2024-03-12 11:41:04,CUST-2729,Consumer,North America,United States,Furniture,Lamp,4,742.8,0.3,2079.84,116.96,Same Day
ORD-109854,2024-03-09 05:16:43,CUST-1273,Consumer,North America,Mexico,Office Supplies,Stapler,9,14.38,0.0,129.42,42.15,Standard
ORD-101197,2023-06-19 02:27:31,CUST-1389,Consumer,Europe,United Kingdom,Technology,Monitor,1,456.1,0.3,319.27,43.07,Economy
ORD-109049,2024-03-24 06:14:56,CUST-2477,Consumer,North America,Mexico,Technology,Headphones,9,908.43,0.0,8175.87,2746.76,Same Day
ORD-100691,2024-07-03 16:44:27,CUST-2551,,Asia,Singapore,Technology,Laptop,10,399.48,0.1,3595.32,974.3,
ORD-101505,2023-01-11 20:49:21,CUST-2045,Consumer,Europe,France,Office Supplies,Paper (Ream),8,23.58,0.0,188.64,57.62,Standard
ORD-103687,2023-03-09 12:16:49,CUST-2604,Consumer,Oceania,New Zealand,Office Supplies,Binder,4,24.18,0.2,77.38,18.97,Standard
ORD-109512,2023-01-27 07:31:22,CUST-2384,Consumer,North America,United States,Office Supplies,Paper (Ream),9,11.0,0.0,99.0,39.21,Economy
ORD-102137,2024-04-05 01:37:08,CUST-1069,Corporate,Asia,Japan,Technology,Smartphone,1,523.55,0.1,471.2,109.65,Standard
ORD-108531,2023-03-04 19:14:05,CUST-1073,Home Office,North America,Canada,Office Supplies,Paper (Ream),4,9.65,0.0,38.6,13.97,Standard
ORD-108438,2022-12-19 21:35:17,CUST-2086,Consumer,Oceania,New Zealand,Furniture,Lamp,10,249.26,0.1,2243.34,827.06,Express
ORD-105664,2023-02-16 07:42:43,CUST-1398,Home Office,North America,United States,Office Supplies,Pens (Pack),3,12.51,0.15,31.9,4.22,Economy
ORD-109725,2022-02-10 07:07:20,CUST-2110,,Asia,India,Technology,Monitor,2,387.41,0.1,697.34,,
ORD-100923,2024-10-25 17:43:48,CUST-2701,Consumer,Europe,France,Office Supplies,Paper (Ream),11,9.39,0.0,103.29,40.4,Express
ORD-101328,2022-07-03 18:43:42,CUST-2678,Home Office,North America,Canada,Technology,Laptop,2,466.64,0.15,793.29,122.38,Express
ORD-108458,2023-12-16 11:46:37,CUST-1178,Consumer,Europe,United Kingdom,Technology,Headphones,10,843.93,0.15,7173.4,1695.52,Same Day
ORD-103722,2022-01-07 05:14:57,CUST-2910,Consumer,Asia,Singapore,Office Supplies,Binder,9,7.46,0.1,60.43,15.12,Express
ORD-101371,2024-11-07 01:33:55,CUST-1239,CONSUMER, Oceania ,New Zealand,Office Supplies,Pens (Pack),11,14.01,0.1,138.7,36.16,Standard
ORD-107933,2024-04-09 09:36:06,CUST-1288,Consumer,North America,Canada,Furniture,Desk,9,277.08,0.0,2493.72,914.77,Economy
ORD-101027,2022-10-28 01:51:36,CUST-2011,Consumer,North America,Canada,Office Supplies,Pens (Pack),7,10.38,0.3,50.86,5.12,Express
ORD-106383,2022-09-27 19:26:43,CUST-1629,Consumer,Asia,Singapore,Technology,Monitor,8,542.45,0.0,4339.6,1353.89,Standard
ORD-106486,2022-10-27 06:31:04,CUST-1414,Corporate,North America,United States,Office Supplies,Pens (Pack),9,25.85,0.2,186.12,29.93,Express
ORD-109097,2024-10-15 18:08:36,CUST-1520,Corporate,North America,United States,Furniture,Office Chair,8,334.5,0.0,2676.0,932.11,Economy
ORD-105368,2024-08-12 21:22:23,CUST-1460,Consumer,Asia,India,Office Supplies,Stapler,2,13.29,0.1,23.92,7.45,Economy
ORD-108742,2024-06-21 00:04:04,CUST-2505,Corporate,North America,Mexico,Furniture,Bookcase,1,352.83,0.2,282.26,50.8,Standard
ORD-106759,2022-03-04 18:19:13,CUST-1344,Consumer,North America,Mexico,Office Supplies,Stapler,9,11.4,0.0,102.6,26.67,Express
ORD-103548,2024-09-22 07:23:35,CUST-1360,Corporate,North America,Canada,Technology,Laptop,2,457.6,0.0,915.2,261.16,Economy
ORD-105131,2023-03-08 12:02:34,CUST-1725,,North America,United States,Office Supplies,Paper (Ream),3,14.09,0.0,42.27,,
ORD-108618,2024-03-02 03:17:42,CUST-1920,Consumer,North America,Mexico,Furniture,Sofa,8,127.83,0.1,920.38,234.43,Standard
ORD-107073,2024-09-16 02:24:52,CUST-1186,Consumer,Europe,France,Office Supplies,Notebook,9,16.41,0.0,147.69,37.39,Standard
ORD-108202,2024-06-15 11:38:54,CUST-1515,Corporate,North America,Canada,Technology,Smartphone,3,617.58,0.15,1574.83,392.47,Standard
ORD-108089,2024-01-05 20:33:14,CUST-1468,Corporate,North America,Mexico,Technology,Smartphone,9,286.59,0.0,2579.31,1147.91,Express
ORD-100947,2022-11-25 00:11:22,CUST-2280,Corporate,Asia,Singapore,Technology,Smartphone,1,436.33,0.15,370.88,65.9,Standard
ORD-104672,2024-12-28 01:12:42,CUST-1525,Consumer,North America,United States,Office Supplies,Pens (Pack),8,10.05,0.0,80.4,24.96,Express
ORD-106086,2023-12-21 08:17:33,CUST-1753,Home Office,Europe,Spain,Furniture,Lamp,6,131.29,0.15,669.58,200.03,Express
ORD-109695,2022-12-30 10:35:44,CUST-1992,Corporate,North America,Canada,Technology,Smartphone,2,747.34,0.0,1494.68,377.53,Standard
ORD-107847,2024-12-31 00:00:00,CUST-1432,Home Office,North America,Mexico,Office Supplies,Notebook,7,9.78,0.1,61.61,17.97,Economy
ORD-102951,2024-12-31 00:00:00,CUST-1163,Home Office,Asia,India,Office Supplies,Stapler,9,8.98,0.1,72.74,10.34,Economy
ORD-105831,2022-06-09 13:56:57,CUST-1400,Home Office,North America,Mexico,Technology,Monitor,10,302.01,0.1,2718.09,646.01,Standard
ORD-100614,2022-03-18 16:46:41,CUST-2203,Corporate,North America,Canada,Office Supplies,Stapler,7,11.27,0.3,55.22,0.02,Standard
ORD-101699,2024-01-19 02:14:15,CUST-2868,Corporate,Asia,Japan,Office Supplies,Binder,6,16.23,0.0,97.38,30.86,Same Day
ORD-106447,2024-09-20 13:19:15,CUST-1437,Home Office,Europe,United Kingdom,Office Supplies,Stapler,8,15.14,0.2,96.9,25.03,Express
ORD-106217,2024-04-04 13:52:45,CUST-1161,Consumer,Europe,Spain,Office Supplies,Stapler,3,10.68,0.1,28.84,6.68,Same Day
ORD-101804,2024-06-28 03:41:05,CUST-1597,Consumer,Europe,France,Technology,Monitor,6,332.34,0.0,1994.04,761.01,Standard
ORD-107999,2023-06-09 17:11:44,CUST-1665,Corporate,Oceania,Australia,Office Supplies,Binder,7,8.04,0.15,47.84,10.83,Standard
ORD-100898,2023-01-23 23:13:13,CUST-2005,Corporate,North America,Mexico,Technology,Smartphone,3,231.24,0.15,589.66,160.94,Express
ORD-102484,2024-08-16 23:31:44,CUST-2138,Consumer,Asia,Japan,Office Supplies,Paper (Ream),4,12.45,0.0,49.8,13.55,Express
ORD-107683,2023-04-17 05:27:49,CUST-2436,Consumer,Asia,Japan,Technology,Headphones,5,682.46,0.0,3412.3,1217.9,Standard
ORD-102978,2024-03-10 17:38:35,CUST-1362,Consumer,Asia,India,Office Supplies,Pens (Pack),7,9.56,0.0,66.92,20.06,Standard
ORD-102818,2024-09-13 12:05:20,CUST-1948,Consumer,Europe,United Kingdom,Furniture,Desk,8,310.2,0.2,1985.28,404.39,Standard
ORD-105121,2024-02-09 13:42:50,CUST-1314,HOME OFFICE, North America ,United States,Technology,Smartphone,10,416.93,0.1,3752.37,964.75,Standard
ORD-104294,2022-06-02 05:29:29,CUST-1928,Home Office,Asia,Singapore,Technology,Smartphone,7,489.62,0.0,3427.34,1254.28,Standard
ORD-109997,2023-01-19 11:15:57,CUST-2583,Home Office,North America,United States,Furniture,Lamp,1,321.73,0.0,321.73,100.04,Economy
ORD-104841,2022-05-27 19:55:11,CUST-2667,Corporate,Europe,Germany,Office Supplies,Pens (Pack),2,9.64,0.0,19.28,7.6,Standard
ORD-102156,2022-11-25 14:38:05,CUST-1604,Home Office,North America,United States,Furniture,Sofa,7,164.33,0.0,1150.31,457.29,Standard
ORD-100884,2023-02-04 06:35:07,CUST-2570,Home Office,North America,United States,Office Supplies,Stapler,4,10.33,0.0,41.32,11.08,Express
ORD-102976,2024-11-13 11:01:34,CUST-1055,Corporate,Europe,Germany,Office Supplies,Notebook,5,11.49,0.15,48.83,9.86,Economy
ORD-102242,2022-01-11 19:41:30,CUST-2635,Corporate,North America,United States,Technology,Keyboard,1,382.26,0.1,344.03,88.91,Express
ORD-108810,2024-05-15 16:18:33,CUST-2945,Consumer,Asia,India,Technology,Monitor,1,387.38,0.0,387.38,149.17,Same Day
ORD-100697,2023-10-03 19:39:30,CUST-2419,Corporate,Europe,Germany,Technology,Headphones,3,593.16,0.1,1601.53,384.85,Standard
ORD-104685,2024-10-22 16:24:25,CUST-1324,Home Office,North America,United States,Technology,Headphones,8,471.65,0.3,2641.24,25.12,Express
ORD-108644,2022-01-24 13:03:52,CUST-2659,CONSUMER, North America ,Mexico,Furniture,Sofa,9,341.43,0.0,3072.87,891.36,Standard
ORD-100830,2023-05-18 10:12:32,CUST-1828,,Europe,France,Office Supplies,Binder,9,15.11,0.0,135.99,42.94,Standard
ORD-101100,2022-09-19 11:11:08,CUST-1661,Consumer,North America,Mexico,Office Supplies,Pens (Pack),6,19.26,0.0,115.56,49.58,Standard
ORD-107680,2022-10-04 15:40:29,CUST-2501,Consumer,Oceania,New Zealand,Office Supplies,Binder,4,8.4,0.15,28.56,3.38,Economy
ORD-105778,2024-02-27 00:34:47,CUST-1570,Consumer,Asia,Japan,Technology,Headphones,11,354.71,0.0,3901.81,1375.2,Express
ORD-104082,2023-04-12 18:03:54,CUST-1887,Corporate,Asia,Singapore,Office Supplies,Paper (Ream),6,14.99,0.2,71.95,6.42,Standard
ORD-109047,2023-11-12 19:03:33,CUST-2206,Consumer,Europe,Spain,Technology,Smartphone,9,475.14,0.15,3634.82,678.07,Express
ORD-102736,2023-02-13 19:50:41,CUST-2351,Corporate,North America,Canada,Technology,Headphones,9,503.83,0.0,4534.47,1700.25,Express
ORD-109458,2024-06-03 04:46:52,CUST-2985,Corporate,Europe,United Kingdom,Office Supplies,Paper (Ream),5,8.02,0.3,28.07,1.55,Express
ORD-106299,2023-06-24 10:06:34,CUST-2978,Corporate,Oceania,Australia,Technology,Headphones,4,815.59,0.1,2936.12,629.29,Standard
ORD-104033,2024-05-24 20:56:01,CUST-2988,Consumer,Europe,Spain,Office Supplies,Binder,10,17.33,0.0,173.3,63.57,Express
ORD-101452,2024-12-16 10:00:53,CUST-1396,Corporate,Asia,India,Technology,Smartphone,5,585.29,0.2,2341.16,156.8,Standard
ORD-107095,2024-08-28 00:27:44,CUST-2019,,North America,United States,Furniture,Bookcase,7,308.77,0.0,2161.39,583.99,Standard
ORD-107058,2024-07-16 13:10:18,CUST-2950,Consumer,Europe,Spain,Office Supplies,Stapler,9,11.9,0.0,107.1,36.83,Standard
ORD-100703,2023-04-03 20:30:42,CUST-2699,Consumer,Asia,Japan,Office Supplies,Notebook,11,10.78,0.0,118.58,47.81,Economy
ORD-102607,2023-03-21 16:34:38,CUST-1771,Consumer,North America,Mexico,Technology,Monitor,1,500.61,0.3,350.43,-1.87,Express
ORD-102320,2024-04-01 18:24:47,CUST-1627,Consumer,North America,Mexico,Technology,Headphones,6,402.4,0.2,1931.52,488.97,Standard
ORD-103611,2023-07-06 01:40:52,CUST-2196,Consumer,North America,Mexico,Office Supplies,Notebook,1,11.05,0.15,9.39,1.83,Express
ORD-101428,2022-12-21 17:56:10,CUST-1917,Consumer,Asia,Japan,Technology,Keyboard,3,436.36,0.0,1309.08,391.36,Standard
ORD-103218,2022-06-19 19:37:00,CUST-2528,Corporate,North America,Canada,Furniture,Bookcase,9,198.21,0.0,1783.89,779.09,Standard
ORD-105606,2024-07-21 05:35:05,CUST-2847,Consumer,North America,Canada,Furniture,Sofa,9,181.44,0.1,1469.66,340.73,Same Day
ORD-102674,2024-12-25 01:19:56,CUST-1030,Home Office,Europe,France,Office Supplies,Notebook,7,6.26,0.0,43.82,11.32,Economy
ORD-104216,2024-02-20 23:22:09,CUST-1018,Corporate,Europe,Germany,Office Supplies,Stapler,6,20.61,0.2,98.93,22.68,Economy
ORD-108484,2023-01-26 10:23:55,CUST-2816,Corporate,Asia,Japan,Furniture,Office Chair,11,233.99,0.0,2573.89,905.4,Same Day
ORD-102493,2022-02-05 16:05:57,CUST-2657,Home Office,Oceania,Australia,Technology,Smartphone,9,505.1,0.1,4091.31,949.97,Standard
ORD-107312,2024-09-23 14:51:15,CUST-1017,Consumer,Europe,France,Office Supplies,Stapler,10,15.82,0.0,158.2,61.31,Express
ORD-105834,2022-12-10 17:13:35,CUST-1846,Consumer,Europe,France,Technology,Monitor,8,525.99,0.1,3787.13,1432.41,Standard
ORD-108561,2024-04-09 01:57:35,CUST-1337,Corporate,North America,Canada,Office Supplies,Notebook,1,7.14,0.15,6.07,1.1,Standard
ORD-108496,2022-04-12 16:01:34,CUST-2928,Consumer,North America,United States,Technology,Headphones,6,311.32,0.0,1867.92,660.04,Economy
ORD-107599,2023-05-01 18:19:29,CUST-1467,Consumer,Europe,France,Office Supplies,Binder,6,29.87,0.0,179.22,49.62,Economy
ORD-104931,2024-04-20 14:28:11,CUST-2507,Consumer,Europe,Spain,Furniture,Bookcase,11,468.52,0.2,4122.98,888.05,Standard
ORD-103885,2022-08-05 12:57:48,CUST-2297,Consumer,North America,United States,Office Supplies,Pens (Pack),5,16.46,0.0,82.3,32.22,Standard
ORD-108329,2023-03-05 08:10:56,CUST-2859,Corporate,Europe,United Kingdom,Office Supplies,Notebook,7,6.77,0.3,33.17,1.5,Express
ORD-104041,2023-04-19 15:47:15,CUST-2765,Consumer,Asia,India,Technology,Headphones,11,443.95,0.0,4883.45,1616.51,Economy
ORD-101639,2024-04-30 17:08:48,CUST-2264,Consumer,Asia,Japan,Furniture,Bookcase,2,155.98,0.1,280.76,75.21,Standard
ORD-108423,2022-10-11 02:44:39,CUST-2469,CONSUMER, Oceania ,New Zealand,Furniture,Sofa,7,350.33,0.1,2207.08,776.27,Standard
ORD-109935,2023-06-09 09:36:06,CUST-1139,Consumer,North America,Canada,Furniture,Sofa,6,146.21,0.0,877.26,277.24,Express
ORD-104684,2023-02-27 08:11:45,CUST-2802,Corporate,Oceania,New Zealand,Furniture,Bookcase,10,188.14,0.2,1505.12,200.4,Economy
ORD-108914,2023-07-11 20:03:24,CUST-1364,Consumer,Europe,United Kingdom,Technology,Monitor,4,1001.76,0.1,3606.34,738.52,Express
ORD-100076,2023-06-11 12:15:18,CUST-2901,Corporate,North America,Mexico,Furniture,Bookcase,6,304.07,0.0,1824.42,525.6,Same Day
ORD-102799,2022-01-07 03:50:47,CUST-2117,Corporate,Asia,Singapore,Office Supplies,Stapler,1,16.9,0.1,15.21,2.86,Standard
ORD-109673,2022-06-18 20:55:12,CUST-2788,Corporate,Europe,France,Office Supplies,Paper (Ream),6,12.83,0.0,76.98,29.82,Standard
ORD-106847,2023-04-12 10:00:41,CUST-1684,Consumer,Europe,France,Technology,Headphones,7,437.26,0.2,2448.66,303.84,Express
ORD-106254,2024-03-29 13:53:31,CUST-2462,Home Office,Oceania,New Zealand,Furniture,Lamp,7,293.38,0.0,2053.66,631.62,Express
ORD-108535,2022-05-30 00:56:18,CUST-2928,Consumer,North America,Mexico,Office Supplies,Binder,-4,12.68,0.2,40.58,4.77,Standard
ORD-107057,2022-12-23 12:05:34,CUST-2299,Consumer,North America,Canada,Office Supplies,Pens (Pack),4,6.68,0.15,22.71,4.08,Economy
ORD-103427,2023-01-10 15:22:15,CUST-1092,Consumer,Asia,Japan,Office Supplies,Paper (Ream),4,7.58,0.0,30.32,11.18,Standard
ORD-102409,2022-04-05 19:37:48,CUST-2523,Consumer,Oceania,Australia,Office Supplies,Binder,11,7.33,0.1,72.57,20.51,Standard
